OID_	year_of_aff	BA	Grids	agb	Afforest	Deforest	2020pnf	Disturb
5126966	1.994	0.630392662	730	51.2	1997	0	2	0
5126967	1.994	0.664674191	730	56.1	1997	0	2	0
5126969	1.994	0.920246439	730	122.8	1997	0	33	0
5126970	1.994	0.535466507	730	45.2	1997	0	33	0
5126971	1.994	0.664386887	730	44.9	1997	0	33	0
5126972	1.994	0.697933889	730	25.6	1997	0	33	0
5126974	1.994	0.648348095	730	13.7	1997	0	33	0
5126975	1.994	0.95362741	730	29.4	1997	0	33	0
5126976	1.994	0.88977674	730	21.5	1997	0	33	0
5126977	1.994	0.726839415	730	38.8	1997	0	33	0
5126978	1.994	0.563087795	730	16.3	2009	0	-9999	0
5126979	1.994	0.577499502	730	46.9	1997	0	-9999	0
5126981	1.994	0.725092363	730	69.7	1999	0	2	0
5126983	1.994	0.506102498	730	222.3	1997	0	2	0
5126984	1.994	0.539361638	730	76.4	1997	0	2	0
5126985	1.994	0.540289793	730	70.1	1993	0	2	0
5126986	1.994	0.587182306	730	26.8	1997	0	2	0
5126987	1.994	0.595047371	730	30.1	1997	0	2	0
5126990	1.994	0.77378657	730	49	1997	0	-9999	0
5126991	1.994	0.696424856	730	47.6	1997	0	2	0
5126992	1.994	0.586521423	730	22.3	1997	0	2	0
5126993	1.994	0.748887502	730	61.8	1997	0	-9999	0
5126994	1.994	0.732193183	730	51	1997	0	-9999	0
5126995	1.994	0.664009877	730	108.3	1997	0	-9999	0
5126996	1.994	0.605303124	730	60.5	1999	0	2	0
5126997	1.994	0.516516192	730	164.3	1997	0	2	0
5126998	1.994	0.965388568	730	90.9	1997	0	2	0
5126999	1.994	0.851338761	730	42.6	1997	0	2	0
5127001	1.994	0.553062116	730	54	1997	0	2	0
5127004	1.994	0.556597454	730	16.7	1997	0	2	0
5127005	1.994	0.546156597	730	74.6	1997	0	2	0
5127006	1.994	0.565416739	730	119	1997	0	2	0
5127007	1.994	0.790851037	730	136.3	1997	0	2	0
5127010	1.994	0.624505949	730	12.6	2015	0	2	0
5127013	1.994	0.553583335	730	39.8	1997	0	2	0
5127014	1.994	0.839520326	730	73.8	1997	0	2	0
5127015	1.994	0.501096523	730	43.7	1990	0	-9999	0
5127019	1.994	0.617080357	730	61.7	1997	0	2	0
5127022	1.994	0.613653439	730	22.9	1997	0	2	0
5127023	1.994	0.564193955	730	35	1997	0	2	0
5127025	1.994	0.519749244	730	110	1997	0	2	0
5127028	1.994	0.614207771	730	51.7	1997	0	2	0
5127029	1.994	0.503718604	730	46.2	1997	0	2	0
5127031	1.994	0.592004792	730	6.4	1997	0	2	0
5127032	1.994	0.65115322	730	2.3	1997	0	-9999	0
5127040	1.994	0.521945701	730	19.8	1997	0	2	0
5127041	1.994	0.519958077	730	28.8	1997	0	2	0
5127044	1.994	0.648610427	730	40.4	1997	0	2	0
5127045	1.994	0.682843459	730	72.4	1997	0	2	0
5127051	1.994	0.654725651	730	31.7	1997	0	2	0
5127054	1.994	0.579433626	730	9.1	1997	0	2	0
5127057	1.994	0.688885649	730	11.3	1997	0	2	0
5127059	1.994	0.54111318	730	90	1997	0	2	0
5127060	1.994	0.637667763	730	27.4	1997	0	2	0
5127061	1.994	0.519623728	730	54.4	1997	0	2	0
5127062	1.994	0.511977478	730	38.7	1997	0	2	0
5127063	1.994	0.583019371	730	41	1997	0	2	0
5127064	1.994	0.636785387	730	39.2	1997	0	2	0
5127065	1.994	0.589050009	730	9	1999	0	2	0
5127067	1.994	0.556597454	730	83.7	1997	0	2	0
5127068	1.994	0.668193675	730	30.8	1997	0	-9999	0
5127070	1.994	0.513290896	730	46.6	1997	0	-9999	0
5127071	1.994	0.81348007	730	94.6	1997	0	2	0
5127072	1.994	0.509870293	730	65.5	1997	0	2	0
5127073	1.994	0.511981001	730	7.2	1997	0	2	0
5127074	1.994	0.664166602	730	31.9	1997	0	2	0
5127075	1.994	0.563553691	730	62.4	1997	0	2	0
5127077	1.994	0.51382357	730	11.8	1997	0	2	0
5127079	1.994	0.579261237	730	39.1	1999	0	2	0
5127080	1.994	0.516245677	730	28.3	1994	0	2	0
5127081	1.994	0.529094228	730	13.3	1997	0	2	0
5127082	1.994	0.918080802	730	85.6	1997	0	2	0
5127085	1.994	0.797699606	730	25.4	1994	0	2	0
5127086	1.994	0.592023509	730	57.2	1997	0	2	0
5127087	1.994	0.656672407	730	19.2	1997	0	2	0
5127089	1.994	0.582145372	730	84.4	1997	0	2	0
5127090	1.994	0.52100309	730	7.3	2009	0	-9999	0
5127094	1.994	0.643370056	730	9.7	1997	0	-9999	0
5127095	1.994	0.843601027	730	68.5	1997	0	2	0
5127097	1.994	0.773600309	730	2.8	1997	0	-9999	0
5127098	1.994	0.956132745	730	41.9	1997	0	-9999	0
5127099	1.994	0.539582142	730	78.9	1997	0	2	0
5127100	1.994	0.514687439	730	4.3	1997	0	-9999	0
5127102	1.994	0.540459621	730	11.1	1997	0	-9999	0
5127104	1.994	0.606468345	730	172.5	1997	0	2	0
5127105	1.994	0.54532225	730	31.3	1997	0	-9999	0
5127106	1.994	0.539756227	730	57.4	1997	0	2	0
5127107	1.994	0.55645369	730	148	1997	0	2	0
5127108	1.994	0.508830595	730	16.6	1997	0	2	0
5127109	1.994	0.824449974	730	18.6	1997	0	2	0
5127110	1.994	0.657305305	730	5.1	1997	0	-9999	0
5127111	1.994	0.759671628	730	27.8	1997	0	2	0
5127112	1.994	0.585802499	730	2.6	1997	0	2	0
5127114	1.994	0.505254783	730	2.9	1997	0	2	0
5127115	1.994	0.597411422	730	83.6	1994	0	-9999	0
5127118	1.994	0.515978579	730	15.2	1997	0	2	0
5127121	1.994	0.502433104	730	1.6	1997	0	2	0
5127124	1.994	0.50576276	730	53.4	1997	0	2	0
5127125	1.994	0.576724007	730	49.9	1997	0	2	0
5127126	1.994	0.57087117	730	18.7	1997	0	2	0
5127127	1.994	0.566906776	730	79.6	1997	0	2	0
5127128	1.994	0.616799873	730	58.7	1997	0	2	0
5127129	1.994	0.742666521	730	46.6	1997	0	2	0
5127130	1.994	0.587766159	730	104	1999	0	2	0
5127131	1.994	0.762326315	730	26.6	1997	0	-9999	0
5127132	1.994	0.737478934	730	14.9	1997	0	-9999	0
5127134	1.994	0.684926832	730	22.3	1997	0	-9999	0
5127135	1.994	0.562813918	730	18.9	1997	0	2	0
5127136	1.994	0.591361436	730	2.9	1997	0	2	0
5127137	1.994	0.537551104	730	78.7	1997	0	2	0
5127138	1.994	0.551118548	730	70.7	1997	0	2	0
5127140	1.994	0.686773965	730	135.1	1997	0	2	0
5127141	1.994	0.534123541	730	72.1	1997	0	2	0
5127142	1.995	0.681527222	730	35.1	1998	0	2	0
5127143	1.995	0.526705481	730	3.9	1998	0	-9999	0
5127144	1.995	0.50989557	730	9.9	1998	0	2	0
5127145	1.996	0.828550608	730	77.5	1999	0	2	0
5127146	1.996	0.518625206	730	28.6	1997	0	2	0
5127147	1.996	0.547671957	730	3.1	1999	0	2	0
5127148	1.996	0.63389952	730	18.7	2001	0	2	0
5127150	1.996	0.678989041	730	1.9	1999	0	-9999	0
5127151	1.996	0.556542893	730	12.7	1999	0	2	0
5127152	1.996	0.578598466	730	21.1	1999	0	2	0
5127154	1.997	0.614488972	730	64.3	2000	0	2	0
5127156	1.997	0.659672225	730	75.6	2000	0	2	0
5127158	1.997	0.590984216	730	58.6	1999	0	2	0
5127162	1.9979999	0.54215127	730	37.3	2000	0	2	0
5127163	1.9979999	0.652535386	730	42	2002	0	2	0
5127164	1.9979999	0.556597454	730	10.8	2001	0	2	0
5127165	1.9979999	0.54215127	730	15.7	2001	0	2	0
5127166	1.9979999	0.544421955	730	46.9	2001	0	2	0
5127167	1.9979999	0.61976418	730	0.5	2001	0	2	0
5127168	1.9979999	0.637715669	730	128.1	2001	0	2	0
5127169	1.9979999	0.6034385	730	142.9	1997	0	2	0
5127170	1.9979999	0.501535558	730	90.9	2001	0	-9999	0
5127172	1.9979999	0.507274057	730	5.6	2001	0	2	0
5127173	1.9979999	0.529583959	730	56.5	2001	0	2	0
5127174	1.9979999	0.548893514	730	11.6	2001	0	-9999	0
5127175	1.9979999	0.564603848	730	123.2	2002	0	2	0
5127177	1.9990001	0.618454969	730	6.2	2002	0	2	0
5127179	1.9990001	0.65984431	730	28.3	2001	0	2	0
5127180	1.9990001	0.61900218	730	16.9	2002	0	2	0
5127189	1.9990001	0.558495285	730	76.8	2002	0	2	0
5127190	1.9990001	0.538456986	730	45.3	2002	0	2	0
5127192	1.9990001	0.507539838	730	269.5	2002	0	2	0
5127194	1.9990001	0.700767129	730	2.4	2002	0	-9999	0
5127197	2	0.528252536	730	16.5	2002	0	2	0
5127198	2	0.563178791	730	17.7	2003	0	2	0
5127199	2	0.745824062	730	39.1	2003	0	2	0
5127201	2	0.616306232	730	22.9	2003	0	2	0
5127205	2	0.524281736	730	0.6	2003	0	33	0
5127206	2	0.58742156	730	7.4	2009	0	2	0
5127215	2	0.525880472	730	5.3	2003	0	2	0
5127217	2	0.551922605	730	9	2003	0	2	0
5127218	2	0.665249999	730	48.7	2003	0	2	0
5127227	2	0.61515988	730	7	1993	0	2	0
5127231	2	0.502037953	730	63.3	2003	0	2	0
5127237	2	0.572674647	730	75.6	2003	0	2	0
5127242	2	0.60379723	730	28.2	2003	0	-9999	0
5127243	2	0.512979468	730	0.2	2003	0	-9999	0
5127246	2	0.572707395	730	9.9	2003	0	2	0
5127247	2	0.51830916	730	20	2003	0	2	0
5127248	2	0.508737997	730	21.6	2003	0	2	0
5127252	2	0.6552892	730	23	2003	0	2	0
5127253	2	0.669054685	730	47.8	2008	0	2	0
5127254	2	0.508565013	730	17.9	2003	0	2	0
5127256	2.0009999	0.620986867	730	32.4	2004	0	2	0
5127257	2.0009999	0.59804057	730	57.5	2004	0	2	0
5127261	2.0009999	0.561213068	730	15.2	2004	0	2	0
5127262	2.0009999	0.675834642	730	21.4	2007	0	2	0
5127263	2.0009999	0.683573878	730	39.2	2004	0	2	0
5127264	2.0009999	0.842201859	730	76.3	2004	0	2	0
5127265	2.0009999	0.749355559	730	54.1	2007	0	2	0
5127268	2.0009999	0.565130647	730	7.1	2004	0	2	0
5127275	2.0009999	0.79210951	730	1.2	2004	0	-9999	0
5127277	2.0009999	0.640605336	730	2.1	2004	0	2	0
5127288	2.0009999	0.58232372	730	5	2004	0	2	0
5127289	2.0009999	0.58300782	730	21.6	2002	0	-9999	0
5127290	2.0009999	0.794282219	730	51.5	2004	0	-9999	0
5127291	2.0009999	0.881290427	730	1.9	2004	0	-9999	0
5127292	2.0009999	0.680919854	730	39.6	2004	0	-9999	0
5127295	2.0009999	0.564211759	730	3.2	2004	0	2	0
5127296	2.0009999	0.541262353	730	18.6	2005	0	2	0
5127297	2.0009999	0.500060971	730	7.8	2004	0	2	0
5127298	2.0009999	0.669306056	730	17.3	2003	0	2	0
5127301	2.0009999	0.521139942	730	49.6	2004	0	-9999	0
5127302	2.0009999	0.556597454	730	38.5	2004	0	2	0
5127303	2.0009999	0.533037557	730	56.2	2004	0	2	0
5127304	2.0009999	0.510455188	730	111.5	2005	0	2	0
5127305	2.0009999	0.70100789	730	142.7	2004	0	2	0
5127306	2.0009999	0.644483117	730	132.1	2005	0	2	0
5127307	2.0009999	0.972074118	730	133.5	2004	0	2	0
5127308	2.0009999	0.602519343	730	10.4	2004	0	2	0
5127309	2.0009999	0.665228419	730	81.8	2004	0	2	0
5127310	2.0009999	0.545266562	730	33.7	2004	0	2	0
5127311	2.0009999	0.529765187	730	62.9	2004	0	2	0
5127312	2.0009999	0.507141414	730	35.5	2004	0	2	0
5127313	2.0009999	0.85353697	730	78	2004	0	2	0
5127315	2.0009999	0.511346654	730	14.5	2002	0	2	0
5127316	2.0009999	0.640591709	730	146.8	2004	0	2	0
5127317	2.0009999	0.613671411	730	95.3	2004	0	-9999	0
5127318	2.0009999	0.544786471	730	18.6	2004	0	2	0
5127319	2.0009999	0.537078444	730	20.7	2004	0	-9999	0
5127320	2.0009999	0.634980929	730	108.2	2004	0	2	0
5127321	2.0009999	0.60307101	730	68.4	2004	0	2	0
5127322	2.0009999	0.529057575	730	80.3	2002	0	2	0
5127323	2.0009999	0.636854201	730	199.2	2004	0	2	0
5127324	2.0009999	0.557039496	730	121.3	2004	0	2	0
5127325	2.0009999	0.537005889	730	26.8	2004	0	2	0
5127326	2.0009999	0.936736358	730	28	2004	0	2	0
5127327	2.0009999	0.625419903	730	95.2	2003	0	2	0
5127328	2.0009999	0.534472061	730	100.7	2004	0	2	0
5127329	2.0009999	0.706507552	730	30	2004	0	2	0
5127336	2.0020001	0.680060504	730	91.8	2005	0	2	0
5127337	2.0020001	0.635411757	730	25	2005	0	2	0
5127343	2.0020001	0.577253488	730	63.2	2005	0	2	0
5127355	2.0020001	0.566812592	730	3.1	2004	0	-9999	0
5127357	2.0020001	0.519680683	730	5.1	2005	0	2	0
5127358	2.0020001	0.642963751	730	20.2	2005	0	2	0
5127360	2.0020001	0.525214068	730	71.8	2005	0	2	0
5127361	2.0020001	0.659690008	730	47.7	2005	0	-9999	0
5127362	2.0020001	0.614091839	730	49.3	2005	0	2	0
5127363	2.0020001	0.588405095	730	59.1	2005	0	-9999	0
5127364	2.0020001	0.611544238	730	55.2	2005	0	-9999	0
5127365	2.0020001	0.569760243	730	19	2004	0	2	0
5127366	2.0020001	0.740048655	730	65	2005	0	2	0
5127367	2.0020001	0.75927503	730	36.1	2005	0	-9999	0
5127368	2.0020001	0.535708462	730	17.6	2007	0	-9999	0
5127369	2.0020001	0.589686491	730	43.9	2005	0	-9999	0
5127370	2.0020001	0.605309031	730	11.1	2007	0	-9999	0
5127371	2.0020001	0.615816553	730	8.4	2005	0	-9999	0
5127372	2.0020001	0.58687852	730	67.8	2005	0	2	0
5127373	2.0020001	0.757202595	730	68.2	2005	0	2	0
5127374	2.0020001	0.768981305	730	126	2004	0	2	0
5127375	2.0020001	0.871947738	730	145.4	2005	0	2	0
5127376	2.0020001	0.659863836	730	46.5	2005	0	2	0
5127377	2.0020001	0.667749131	730	130.2	2005	0	2	0
5127378	2.0020001	0.916045737	730	141.7	2005	0	2	0
5127379	2.0020001	0.728205355	730	154.5	2005	0	2	0
5127380	2.0020001	0.688860675	730	138.7	2005	0	2	0
5127381	2.0020001	0.83523809	730	80.9	2005	0	2	0
5127382	2.0020001	0.666196522	730	91.6	2007	0	2	0
5127383	2.0020001	0.692879551	730	89.5	2005	0	2	0
5127384	2.0020001	0.590668297	730	92.9	2005	0	2	0
5127385	2.0020001	0.565029319	730	96.2	2005	0	2	0
5127386	2.0020001	0.510816284	730	62.1	2005	0	2	0
5127390	2.0020001	0.553143328	730	21.7	2005	0	2	0
5127391	2.0020001	0.588099873	730	68.1	2005	0	2	0
5127392	2.0020001	0.574931705	730	85.1	2005	0	2	0
5127393	2.0020001	0.626571729	730	95.3	2005	0	2	0
5127394	2.0020001	0.732450374	730	129.9	2005	0	2	0
5127397	2.0020001	0.564969805	730	119.5	2005	0	2	0
5127398	2.0020001	0.661984495	730	34.8	2005	0	2	0
5127399	2.0020001	0.722830176	730	156.1	2005	0	2	0
5127400	2.0020001	0.823432052	730	157.3	2005	0	2	0
5127401	2.0020001	0.575212154	730	141.8	2005	0	2	0
5127402	2.0020001	0.55512514	730	13.6	2005	0	2	0
5127403	2.0020001	0.64536036	730	91.8	2005	0	2	0
5127404	2.0020001	0.517791935	730	0.8	2005	0	2	0
5127411	2.003	0.56992312	730	99.7	2006	0	2	0
5127412	2.003	0.78852169	730	127.6	2006	0	2	0
5127413	2.003	0.929053901	730	126.2	2006	0	2	0
5127414	2.003	0.66554864	730	127.2	2008	0	2	0
5127415	2.003	0.670928018	730	105.6	2006	0	2	0
5127416	2.003	0.844059015	730	72.5	2006	0	2	0
5127417	2.003	0.530840946	730	76.7	2008	0	2	0
5127418	2.003	0.732420027	730	104	2007	0	2	0
5127419	2.003	0.590916746	730	100.2	2006	0	2	0
5127420	2.003	0.580184412	730	104.5	2006	0	2	0
5127425	2.003	0.541138582	730	1.1	2006	0	2	0
5127426	2.003	0.525826796	730	79	2006	0	2	0
5127427	2.003	0.574178642	730	57.8	2006	0	2	0
5127428	2.003	0.525119368	730	114.8	2006	0	2	0
5127429	2.003	0.569126782	730	131.7	2006	0	2	0
5127430	2.003	0.504821114	730	143.2	2006	0	2	0
5127431	2.003	0.657772933	730	102.2	2006	0	2	0
5127432	2.004	0.528101023	730	21.4	2007	0	2	0
5127433	2.004	0.570157241	730	10.5	2007	0	-9999	0
5127434	2.004	0.61075572	730	26.7	2007	0	-9999	0
5127436	2.004	0.544040765	730	0.5	2007	0	2	0
5127437	2.004	0.634047635	730	53.5	2007	0	2	0
5127438	2.004	0.540637247	730	5.6	2007	0	2	0
5127439	2.004	0.547637398	730	54.4	2007	0	2	0
5127442	2.004	0.524697032	730	11.1	2007	0	2	0
5127443	2.004	0.588099453	730	69.2	2007	0	2	0
5127444	2.004	0.600486107	730	48.3	2007	0	2	0
5127445	2.004	0.640249912	730	25.5	2007	0	2	0
5127446	2.004	0.810089668	730	46.2	2007	0	2	0
5127447	2.004	0.59095585	730	41.6	2008	0	2	0
5127448	2.004	0.530547939	730	66.9	2005	0	2	0
5127449	2.004	0.778123041	730	62.3	2007	0	2	0
5127450	2.004	0.658163567	730	58.9	2007	0	-9999	0
5127451	2.004	0.759014537	730	44.1	2007	0	2	0
5127452	2.004	0.547375936	730	50.1	2007	0	-9999	0
5127453	2.004	0.803498741	730	20.8	2007	0	-9999	0
5127454	2.004	0.93449958	730	31.6	2007	0	-9999	0
5127455	2.004	0.784355091	730	2.4	2007	0	-9999	0
5127456	2.004	0.680305455	730	3.3	2007	0	-9999	0
5127457	2.004	0.817452778	730	13	2007	0	-9999	0
5127461	2.004	0.525812667	730	0.9	2007	0	2	0
5127466	2.004	0.611212761	730	3.1	2007	0	2	0
5127467	2.004	0.55617817	730	60.9	2007	0	2	0
5127468	2.004	0.819712243	730	42	2007	0	2	0
5127470	2.004	0.628032593	730	41.3	2007	0	2	0
5127472	2.004	0.520532506	730	85.6	2008	0	2	0
5127473	2.004	0.529234055	730	92.1	2007	0	2	0
5127474	2.004	0.602835824	730	61.1	2007	0	2	0
5127475	2.004	0.517994786	730	93.1	2008	0	2	0
5127476	2.004	0.667682507	730	81.2	2007	0	2	0
5127477	2.004	0.755477607	730	45.3	2007	0	2	0
5127478	2.004	0.554911619	730	21.3	2007	0	2	0
5127481	2.004	0.639201217	730	27	2007	0	2	0
5127491	2.004	0.607443282	730	55.5	2007	0	2	0
5127492	2.004	0.661651951	730	52	2007	0	2	0
5127493	2.004	0.559426738	730	64.2	2007	0	2	0
5127495	2.004	0.756281861	730	46.7	2007	0	2	0
5127497	2.004	0.57963412	730	14.1	2008	0	-9999	0
5127499	2.004	0.612783313	730	21	2007	0	-9999	0
5127500	2.004	0.528248028	730	161.6	2007	0	2	0
5127501	2.004	0.602759679	730	89.3	2007	0	2	0
5127506	2.0049999	0.73010913	730	15.8	2008	0	2	0
5127507	2.0049999	0.52777511	730	3.5	2017	0	2	0
5127509	2.0049999	0.670327887	730	115.4	2008	0	2	0
5127510	2.0049999	0.663113569	730	34.1	2008	0	2	0
5127522	2.0049999	0.635796912	730	35.1	2008	0	-9999	0
5127523	2.0049999	0.521262119	730	26.3	2007	0	-9999	0
5127524	2.0049999	0.712827699	730	3.3	2008	0	-9999	0
5127525	2.0049999	0.827581626	730	22.6	2008	0	2	0
5127532	2.0049999	0.633369743	730	73	2008	0	2	0
5127536	2.0049999	0.713532658	730	6.5	2008	0	2	0
5127538	2.0049999	0.588957346	730	4.4	2008	0	2	0
5127539	2.0049999	0.522294439	730	10.8	2008	0	2	0
5127542	2.0049999	0.52367631	730	38.1	2019	0	2	0
5127543	2.0049999	0.723077947	730	13.8	2008	0	2	0
5127544	2.0049999	0.63213066	730	21.3	2008	0	2	0
5127545	2.0049999	0.575650543	730	43.2	2008	0	2	0
5127546	2.0049999	0.691069247	730	5.1	2008	0	2	0
5127547	2.0049999	0.983488713	730	37	2008	0	2	0
5127548	2.0049999	0.666677108	730	13.8	2008	0	2	0
5127549	2.0049999	0.631530098	730	50.5	2008	0	2	0
5127550	2.0049999	0.848163583	730	43.2	2008	0	2	0
5127551	2.0049999	0.976679581	730	32.2	2008	0	2	0
5127552	2.0049999	0.628252363	730	16.2	2008	0	2	0
5127553	2.0049999	0.506791989	730	5.8	2008	0	2	0
5127555	2.0049999	0.504331499	730	1.6	2008	0	2	0
5127557	2.0049999	0.926799491	730	14.3	2008	0	33	0
5127560	2.0049999	0.60580524	730	52.1	2007	0	2	0
5127562	2.0049999	0.719851717	730	34.2	2008	0	2	0
5127570	2.0049999	0.590371296	730	8.2	2000	0	2	0
5127571	2.0049999	0.504823135	730	0.7	2008	0	2	0
5127574	2.0049999	0.647754751	730	65.5	2017	0	2	0
5127576	2.0049999	0.616667482	730	19.5	2005	0	2	0
5127583	2.0049999	0.543700342	730	13.3	2008	0	2	0
5127584	2.0049999	0.767757574	730	13.2	2008	0	2	0
5127585	2.0049999	0.641756058	730	36.9	2008	0	2	0
5127591	2.0049999	0.66002998	730	22.6	2008	0	2	0
5127594	2.0049999	0.652335732	730	63.1	2008	0	2	0
5127595	2.0049999	0.614165128	730	27.5	2008	0	2	0
5127601	2.0049999	0.81349476	730	82.2	2008	0	2	0
5127602	2.0049999	0.791166927	730	45.3	2008	0	2	0
5127603	2.0049999	0.567055151	730	76.8	2008	0	2	0
5127604	2.0049999	0.501174885	730	50.4	2013	0	2	0
5127605	2.0049999	0.559167094	730	11.3	1997	0	-9999	0
5127607	2.0049999	0.576924946	730	1.7	1997	0	-9999	0
5127608	2.0049999	0.531068419	730	10.6	2008	0	2	0
5127611	2.0049999	0.644096241	730	0.2	2008	0	-9999	0
5127614	2.0049999	0.576652523	730	25.5	2008	0	2	0
5127617	2.0049999	0.507166984	730	8.3	2008	0	-9999	0
5127620	2.0049999	0.748956379	730	63.6	2008	0	2	0
5127624	2.0049999	0.553833542	730	41.5	2008	0	2	0
5127625	2.0049999	0.500738007	730	29.8	2008	0	2	0
5127626	2.0049999	0.876113306	730	38.8	2008	0	-9999	0
5127627	2.0049999	0.741927334	730	74	2008	0	2	0
5127631	2.0049999	0.556597454	730	50.4	2003	0	2	0
5127634	2.0049999	0.519703414	730	87.2	2008	0	-9999	0
5127635	2.0049999	0.734906878	730	71.1	2008	0	-9999	0
5127636	2.0049999	0.63497576	730	6	2008	0	2	0
5127639	2.0049999	0.654302333	730	2.2	2008	0	2	0
5127641	2.0060001	0.607875166	730	17.1	2010	0	2	0
5127642	2.0060001	0.616356744	730	57.9	2008	0	2	0
5127645	2.0060001	0.556597454	730	30.6	2009	0	2	0
5127653	2.0060001	0.602545637	730	13.7	2015	0	2	0
5127656	2.0060001	0.506581454	730	18.6	2009	0	2	0
5127657	2.0060001	0.556597454	730	23.5	2003	0	2	0
5127658	2.0060001	0.66569644	730	11.3	2009	0	-9999	0
5127669	2.0060001	0.571944594	730	6.3	2009	0	2	0
5127672	2.0060001	0.513945812	730	8.3	1999	0	-9999	0
5127674	2.0060001	0.632544751	730	15.2	2009	0	2	0
5127675	2.0060001	0.636441078	730	14.3	2008	0	2	0
5127677	2.0060001	0.557767832	730	21.3	2009	0	2	0
5127678	2.0060001	0.785841149	730	82.9	2009	0	2	0
5127679	2.0060001	0.510062145	730	60.8	2009	0	2	0
5127682	2.0060001	0.525880472	730	4.9	2009	0	2	0
5127683	2.0060001	0.766038145	730	20.2	2009	0	2	0
5127684	2.0060001	0.546147287	730	28.2	2010	0	2	0
5127685	2.0060001	0.843518175	730	17.3	2009	0	2	0
5127686	2.0060001	0.555389968	730	17.4	2009	0	2	0
5127687	2.0060001	0.510636497	730	19.3	2009	0	2	0
5127689	2.0060001	0.740077165	730	28	2009	0	2	0
5127690	2.0060001	0.514283848	730	28.5	2015	0	2	0
5127693	2.0060001	0.629206052	730	31.4	2009	0	2	0
5127697	2.0060001	0.713706294	730	42.2	2009	0	2	0
5127699	2.0060001	0.587720515	730	11.4	2009	0	2	0
5127700	2.0060001	0.511466132	730	54.2	2013	0	2	0
5127702	2.0060001	0.519371302	730	8.9	2008	0	-9999	0
5127703	2.0060001	0.736804026	730	58.1	2008	0	2	0
5127704	2.0060001	0.740536474	730	52.8	2009	0	2	0
5127705	2.0060001	0.668465131	730	13	2009	0	2	0
5127709	2.0060001	0.687917306	730	1.8	2009	0	2	0
5127710	2.0060001	0.58757408	730	23.6	2009	0	2	0
5127711	2.0060001	0.591113677	730	22.2	2009	0	2	0
5127712	2.0060001	0.634853158	730	0.5	2009	0	2	0
5127714	2.0060001	0.516952287	730	43.7	2009	0	2	0
5127717	2.0060001	0.508260333	730	0.8	2009	0	-9999	0
5127719	2.0060001	0.572219482	730	22.4	2009	0	2	0
5127721	2.007	0.636150815	730	4.4	2010	0	-9999	0
5127722	2.007	0.591233727	730	4.1	2010	0	2	0
5127747	2.007	0.622078795	730	3.8	2003	0	2	0
5127780	2.007	0.550005299	730	43.6	2010	0	2	0
5127785	2.007	0.634047635	730	15.9	2010	0	2	0
5127786	2.007	0.72559289	730	19.4	2010	0	2	0
5127788	2.007	0.502768557	730	9.1	2017	0	2	0
5127790	2.007	0.580548584	730	32.3	2009	0	2	0
5127792	2.007	0.650710681	730	1.7	2010	0	2	0
5127794	2.007	0.509491492	730	2.2	2019	0	2	0
5127801	2.007	0.586082328	730	6.7	2010	0	-9999	0
5127802	2.007	0.514740208	730	17.8	2010	0	2	0
5127803	2.007	0.655313965	730	4.6	2014	0	-9999	0
5127808	2.0079999	0.51743898	730	0.4	2011	0	-9999	0
5127811	2.0079999	0.562418036	730	25.9	2011	0	-9999	0
5127812	2.0079999	0.625736098	730	16.1	2012	0	-9999	0
5127813	2.0079999	0.69436779	730	39.4	2011	0	2	0
5127814	2.0079999	0.675707774	730	22.2	2011	0	-9999	0
5127815	2.0079999	0.530336121	730	33	2011	0	-9999	0
5127820	2.0090001	0.552366406	730	14.9	2012	0	2	0
5127821	2.01	0.629312989	730	42.8	2013	0	2	0
5127822	2.01	0.557427866	730	45.5	2013	0	2	0
5127825	2.01	0.64389041	730	9.5	2013	0	2	0
5127827	2.01	0.522797457	730	24.5	2008	0	2	0
5127828	2.01	0.556597454	730	14.3	2013	0	2	0
5127829	2.01	0.511190127	730	28.6	2013	0	2	0
5127830	2.01	0.551830813	730	19.6	2013	0	2	0
5127835	2.01	0.536172304	730	31.3	2013	0	2	0
5127836	2.01	0.515663513	730	17.8	2013	0	2	0
5127837	2.01	0.602579544	730	9.4	2013	0	-9999	0
5127839	2.01	0.712197726	730	24.8	2017	0	-9999	0
5127840	2.01	0.584813638	730	15	2013	0	2	0
5127841	2.01	0.583171176	730	8.6	2017	0	2	0
5127852	2.01	0.525625912	730	15.7	2013	0	2	0
5127854	2.01	0.709536121	730	20.3	2013	0	2	0
5127855	2.01	0.646376335	730	47.8	2013	0	2	0
5127856	2.01	0.564554533	730	19.4	2013	0	2	0
5127857	2.01	0.677660415	730	9	2013	0	-9999	0
5127858	2.01	0.594904063	730	18.1	2013	0	-9999	0
