OID_	year_of_di	BA	Grids	agb	CCI_10	treecover_	Afforest	Deforest	2020pnf	Disturb
1066125	1.994	0.982744942	730	79.4	122	62	-9999	0	2	110
1066126	1.994	0.958684967	730	85.9	91	63	-9999	0	2	110
1066127	1.994	1	730	63.3	76	14	-9999	0	2	110
1066128	1.994	1	730	87.6	89	55	-9999	0	2	110
1066129	1.997	0.955786051	730	89.3	18	55	-9999	0	2	113
1066130	1.997	0.991671042	730	120.3	21	58	-9999	0	2	113
1066131	2	0.989951199	730	109.4	92	51	-9999	0	2	116
1066137	2.0079999	1	730	85.2	95	52	-9999	0	2	124
1066138	2.0079999	1	730	87.5	95	64	-9999	0	2	124
1066139	2.0079999	0.972260099	730	77.6	94	64	-9999	0	2	124
1066140	2.0079999	1	730	47.3	91	70	-9999	0	2	124
1066141	2.0120001	0.978360323	730	47.4	86	63	-9999	0	2	128
1066142	2.0120001	1	730	56.2	71	55	-9999	0	2	128
1066143	2.0120001	0.995499324	730	25.8	73	63	-9999	0	2	128
1066144	2.0120001	0.985627716	730	83.9	32	63	-9999	0	2	128
1066145	2.017	0.969311863	730	16.1	25	55	-9999	0	2	133
1066146	2.0179999	1	730	37.8	-9999	67	-9999	0	2	134
1066147	2.0179999	0.983257765	730	43.7	-9999	60	-9999	0	2	134
1066148	2.0179999	0.99051863	730	30.4	-9999	64	-9999	0	2	134
1066149	2.0179999	0.962366431	730	103.3	-9999	51	-9999	0	2	134
1066150	2.0179999	0.996167153	730	66.5	-9999	49	-9999	0	2	134
1066151	2.0179999	0.975268113	730	74.6	-9999	62	-9999	0	2	134
1066152	1.9859999	1	730	91.6	123	63	-9999	0	2	102
1066153	1.9859999	1	730	62	59	64	-9999	0	2	102
1066154	1.9859999	1	730	86.7	82	56	-9999	0	2	102
1066155	1.9859999	1	730	83.3	119	74	-9999	0	2	102
1066156	1.9859999	1	730	101.8	103	70	-9999	0	2	102
1066157	1.9859999	1	730	103.9	114	68	-9999	0	2	102
1066158	1.9859999	0.998390316	730	115.7	111	70	-9999	0	2	102
1066159	1.9859999	0.999783257	730	75.6	125	70	-9999	0	2	102
1066160	1.9859999	0.998607059	730	131.2	97	74	-9999	0	2	102
1066161	1.9859999	1	730	125.6	89	35	-9999	0	2	102
1066162	1.9859999	1	730	91.4	87	59	-9999	0	2	102
1066163	1.9859999	1	730	128	114	67	-9999	0	2	102
1066164	1.9859999	1	730	99.6	110	55	-9999	0	2	102
1066165	1.9859999	1	730	135.4	88	66	-9999	0	2	102
1066166	1.9859999	1	730	104.5	74	66	-9999	0	2	102
1066167	1.9859999	1	730	88.5	150	49	-9999	0	2	102
1066168	1.9859999	1	730	102.4	150	54	-9999	0	2	102
1066169	1.9859999	0.998703719	730	103.7	99	55	-9999	0	2	102
1066170	1.9859999	1	730	102.5	149	60	-9999	0	2	102
1066171	1.9859999	0.970624077	730	105.7	149	62	-9999	0	2	102
1066172	1.9859999	1	730	92.2	108	55	-9999	0	2	102
1066173	1.9859999	0.952035373	730	133.3	55	64	-9999	0	2	102
1066174	1.9859999	0.998467111	730	133.9	147	64	-9999	0	2	102
1066175	1.9859999	1	730	95.9	144	54	-9999	0	2	102
1066176	1.9859999	1	730	97.4	144	55	-9999	0	2	102
1066177	1.9859999	1	730	100	82	62	-9999	0	2	102
1066178	1.9859999	1	730	99.8	110	64	-9999	0	2	102
1066179	1.9859999	1	730	79.6	129	55	-9999	0	2	102
1066180	1.989	0.952666788	730	86.3	98	55	-9999	0	2	105
1066181	1.989	1	730	75.8	88	52	-9999	0	2	105
1066182	1.989	1	730	70.8	92	54	-9999	0	2	105
1066183	1.989	1	730	71.9	94	54	-9999	0	2	105
1066184	1.989	1	730	89.3	100	60	-9999	0	2	105
1066185	1.989	0.983537372	730	69.2	78	54	-9999	0	2	105
1066186	1.989	0.970310418	730	135.6	116	55	-9999	0	2	105
1066187	1.989	0.997367983	730	99.5	111	55	-9999	0	2	105
1066188	1.989	1	730	84	115	55	-9999	0	2	105
1066189	1.989	1	730	76.4	125	55	-9999	0	2	105
1066190	1.989	1	730	107.1	129	62	-9999	0	2	105
1066191	1.989	1	730	157.4	105	47	-9999	0	2	105
1066192	1.989	0.973939784	730	92.6	117	60	-9999	0	2	105
1066193	1.989	0.959056572	730	135.4	97	44	-9999	0	2	105
1066194	1.989	0.95207531	730	133.6	114	52	-9999	0	2	105
1066195	1.989	0.974709756	730	157	106	63	-9999	0	2	105
1066196	1.99	1	730	89.3	52	41	-9999	0	2	106
1066197	1.99	0.988728623	730	83.9	51	52	-9999	0	2	106
1066198	1.99	0.958126634	730	93.4	49	54	-9999	0	2	106
1066199	1.99	1	730	193.5	74	66	-9999	0	2	106
1066200	1.99	0.99614083	730	158.6	69	60	-9999	0	2	106
1066201	1.99	1	730	107.6	61	37	-9999	0	2	106
1066202	1.9910001	1	730	96.5	87	56	-9999	0	2	107
1066203	1.9910001	0.958466237	730	161.2	89	64	-9999	0	2	107
1066204	1.9910001	0.975029956	730	75.9	90	62	-9999	0	2	107
1066205	1.9910001	1	730	96.7	113	58	-9999	0	2	107
1066206	1.9910001	1	730	79	97	45	-9999	0	2	107
1066207	1.9910001	1	730	98.9	111	62	-9999	0	2	107
1066208	1.9910001	1	730	72.8	121	62	-9999	0	2	107
1066209	1.9910001	1	730	80.2	127	66	-9999	0	2	107
1066210	1.993	0.967994829	730	44.7	82	39	-9999	0	2	109
1066211	1.993	1	730	12.6	29	53	-9999	0	2	109
1066212	1.993	1	730	58.2	55	63	-9999	0	2	109
1066213	1.993	1	730	48.3	66	53	-9999	0	2	109
1066214	1.993	1	730	41.6	82	56	-9999	0	2	109
1066215	1.993	1	730	54.4	82	60	-9999	0	2	109
1066216	1.993	1	730	49.3	62	58	-9999	0	2	109
1066217	1.993	1	730	45.3	63	49	-9999	0	2	109
1066218	1.993	1	730	63.3	99	62	-9999	0	2	109
1066219	1.993	1	730	40.6	90	76	-9999	0	2	109
1066220	1.993	1	730	54.5	61	67	-9999	0	2	109
1066221	1.993	1	730	52.2	67	64	-9999	0	2	109
1066222	1.993	1	730	51	75	63	-9999	0	2	109
1066223	1.993	0.966563036	730	55	82	63	-9999	0	2	109
1066224	1.993	0.961352743	730	58.2	21	51	-9999	0	2	109
1066225	1.993	1	730	50.1	66	60	-9999	0	2	109
1066226	1.993	1	730	43.7	65	49	-9999	0	2	109
1066227	1.993	1	730	44.9	57	55	-9999	0	2	109
1066228	1.993	0.99157792	730	80.2	89	62	-9999	0	2	109
1066229	1.993	0.954014986	730	63	67	64	-9999	0	2	109
1066230	1.993	0.975004145	730	87.8	86	58	-9999	0	2	109
1066231	1.994	1	730	75.9	54	56	-9999	0	2	110
1066232	1.994	1	730	67.5	26	41	-9999	0	2	110
1066233	1.994	1	730	49.4	21	55	-9999	0	2	110
1066234	1.994	0.973310503	730	37.2	21	47	-9999	0	2	110
1066235	1.994	1	730	79.2	91	43	-9999	0	2	110
1066236	1.994	1	730	103.4	96	64	-9999	0	2	110
1066237	1.997	1	730	80	34	47	-9999	0	2	113
1066238	1.997	1	730	53.6	37	54	-9999	0	2	113
1066239	1.997	1	730	69.3	34	59	-9999	0	2	113
1066240	1.997	1	730	79.4	46	51	-9999	0	2	113
1066241	2.003	0.999274201	730	94.7	134	47	-9999	0	2	119
1066242	2.003	1	730	114.4	120	45	-9999	0	2	119
1066243	1.9859999	1	730	39.1	82	56	-9999	0	2	102
1066244	1.9859999	0.989659191	730	134.5	42	66	-9999	0	2	102
1066245	1.9859999	1	730	188.7	51	95	-9999	0	2	102
1066246	1.9859999	0.980355876	730	71.6	51	54	-9999	0	2	102
1066247	1.9859999	0.980982717	730	106.4	33	89	-9999	0	2	102
1066248	1.9859999	1	730	77.1	33	49	-9999	0	2	102
1066249	1.9859999	1	730	128.1	28	49	-9999	0	2	102
1066250	1.9859999	1	730	36.9	73	27	-9999	0	2	102
1066251	1.9859999	1	730	146.4	24	43	-9999	0	2	102
1066252	1.9859999	1	730	100.4	28	54	1997	0	2	102
1066253	1.9859999	1	730	95.8	40	54	1993	0	2	102
1066254	1.9859999	1	730	94.2	42	27	2001	0	2	102
1066255	1.9859999	0.996009744	730	112.9	56	47	-9999	0	2	102
1066256	1.9859999	0.964410062	730	71.8	51	78	-9999	0	2	102
1066257	1.9859999	0.968562751	730	263.5	59	60	-9999	0	2	102
1066258	1.9859999	1	730	48.5	43	43	2000	0	2	102
1066259	1.9859999	1	730	117.7	47	44	1990	0	2	102
1066260	1.9859999	0.96139499	730	142.6	80	64	-9999	0	2	102
1066261	1.9859999	1	730	82.9	49	37	1997	0	2	102
1066262	1.9859999	1	730	111.6	43	45	-9999	0	2	102
1066263	1.9859999	1	730	139.3	47	58	1997	0	2	102
1066264	1.9859999	1	730	178.7	30	70	-9999	0	2	102
1066265	1.9859999	1	730	38.7	41	55	-9999	0	2	102
1066266	1.9859999	1	730	129.8	81	64	-9999	0	2	102
1066267	1.9859999	0.975841174	730	117.5	58	75	-9999	0	2	102
1066268	1.9859999	1	730	117.4	86	50	-9999	0	2	102
1066269	1.9859999	1	730	42.1	68	52	-9999	0	2	102
1066270	1.9859999	0.981115903	730	62.5	80	54	-9999	0	2	102
1066271	1.9859999	1	730	111.5	84	64	-9999	0	2	102
1066272	1.9859999	1	730	73.6	92	67	-9999	0	2	102
1066273	1.9859999	1	730	95	92	81	-9999	0	2	102
1066274	1.9859999	0.963681859	730	102.8	80	80	-9999	0	2	102
1066275	1.9859999	1	730	112.4	72	74	-9999	0	2	102
1066276	1.9859999	1	730	141.4	72	70	-9999	0	2	102
1066277	1.9859999	0.966859126	730	82.7	103	78	-9999	0	2	102
1066278	1.9859999	0.969083513	730	75.8	47	54	-9999	0	2	102
1066279	1.9859999	1	730	64.7	39	43	-9999	0	2	102
1066280	1.9859999	1	730	86.9	37	48	-9999	0	2	102
1066281	1.9859999	0.994389324	730	100.8	47	75	-9999	0	2	102
1066282	1.9859999	0.953282105	730	74.8	43	78	-9999	0	2	102
1066283	1.9859999	0.965752608	730	66.5	66	74	-9999	0	2	102
1066284	1.9859999	1	730	72.8	65	76	-9999	0	2	102
1066285	1.9859999	1	730	62.8	51	81	-9999	0	2	102
1066286	1.9859999	1	730	74	52	81	-9999	0	2	102
1066287	1.9859999	0.960212347	730	66	64	72	-9999	0	2	102
1066288	1.9859999	1	730	82.6	71	52	-9999	0	2	102
1066289	1.9859999	1	730	78.4	74	54	-9999	0	2	102
1066290	1.9859999	1	730	67.1	70	66	-9999	0	2	102
1066291	1.9859999	0.998661448	730	55.5	62	64	-9999	0	2	102
1066292	1.9859999	1	730	81.3	54	76	-9999	0	2	102
1066293	1.9859999	0.98770018	730	67.5	51	72	-9999	0	2	102
1066294	1.9859999	0.964094507	730	101.3	79	55	-9999	0	2	102
1066295	1.9859999	0.993851064	730	132.4	73	64	-9999	0	2	102
1066296	1.9859999	0.966726418	730	77.6	72	63	-9999	0	2	102
1066297	1.9859999	1	730	90.8	75	72	-9999	0	2	102
1066298	1.9859999	0.991190952	730	112	97	64	-9999	0	2	102
1066299	1.9859999	0.969513969	730	143.6	96	55	-9999	0	2	102
1066300	1.9859999	0.959583701	730	39.5	60	67	-9999	0	2	102
1066301	1.9859999	1	730	61.9	60	72	-9999	0	2	102
1066302	1.9859999	1	730	72.8	87	59	-9999	0	2	102
1066303	1.9859999	1	730	98	70	60	-9999	0	2	102
1066304	1.9859999	1	730	89.1	44	56	-9999	0	2	102
1066305	1.9859999	1	730	111.3	37	62	-9999	0	2	102
1066306	1.9859999	1	730	78.3	25	62	-9999	0	2	102
1066307	1.9859999	1	730	64.3	37	63	-9999	0	2	102
1066308	1.9859999	1	730	134	59	62	-9999	0	2	102
1066309	1.9859999	1	730	149.1	72	59	-9999	0	2	102
1066310	1.9859999	1	730	157.8	66	58	-9999	0	2	102
1066311	1.9859999	0.983576683	730	128.1	18	51	-9999	0	2	102
1066312	1.9859999	0.970268142	730	96.7	70	59	-9999	0	2	102
1066313	1.9859999	1	730	82.7	55	59	-9999	0	2	102
1066314	1.9859999	1	730	87.1	22	44	-9999	0	2	102
1066315	1.9859999	1	730	109.1	20	48	-9999	0	2	102
1066316	1.9859999	1	730	99.6	26	45	-9999	0	2	102
1066317	1.9859999	1	730	70.1	64	12	-9999	0	2	102
1066318	1.9859999	1	730	118.3	70	56	-9999	0	2	102
1066319	1.9859999	1	730	105.4	30	48	-9999	0	2	102
1066320	1.9859999	1	730	104.3	73	56	-9999	0	2	102
1066321	1.9859999	1	730	54.7	42	55	-9999	0	2	102
1066322	1.9859999	1	730	62.6	51	56	-9999	0	2	102
1066323	1.9859999	0.966891519	730	104.5	56	49	-9999	0	2	102
1066324	1.9859999	0.972098901	730	82.5	51	56	-9999	0	2	102
1066325	1.9859999	0.955611247	730	80.5	52	55	-9999	0	2	102
1066326	1.9859999	1	730	113.4	77	24	-9999	0	2	102
1066327	1.9859999	0.973138159	730	72.4	73	54	-9999	0	2	102
1066328	1.9859999	1	730	91.1	84	52	-9999	0	2	102
1066329	1.9859999	1	730	86.6	125	60	-9999	0	2	102
1066330	1.9859999	1	730	90.2	115	71	-9999	0	2	102
1066331	1.9859999	1	730	69.7	98	59	-9999	0	2	102
1066332	1.9859999	0.994578269	730	100.6	46	63	-9999	0	2	102
1066333	1.9859999	1	730	72.3	92	47	-9999	0	2	102
1066334	1.9859999	1	730	72	30	72	-9999	0	2	102
1066335	1.9859999	1	730	80.7	25	58	-9999	0	2	102
1066336	1.9859999	1	730	85.6	46	61	-9999	0	2	102
1066337	1.9859999	1	730	108.5	53	64	-9999	0	2	102
1066338	1.9859999	1	730	101.6	57	64	-9999	0	2	102
1066339	1.9859999	0.987890624	730	63.2	79	54	-9999	0	2	102
1066340	1.9859999	1	730	116.4	48	60	-9999	0	2	102
1066341	1.9859999	1	730	35.2	39	51	-9999	0	2	102
1066342	1.9859999	1	730	104	53	45	-9999	0	2	102
1066343	1.9859999	1	730	94	82	51	-9999	0	2	102
1066344	1.9859999	0.975710562	730	155.5	65	74	-9999	0	2	102
1066345	1.9859999	0.980818195	730	137.5	79	55	-9999	0	2	102
1066346	1.9859999	1	730	67.2	72	60	-9999	0	2	102
1066347	1.9859999	1	730	78.1	85	66	-9999	0	2	102
1066348	1.9859999	1	730	66.5	76	62	-9999	0	2	102
1066349	1.9859999	0.969437794	730	69.4	46	76	-9999	0	2	102
1066350	1.9859999	1	730	73.4	37	44	-9999	0	2	102
1066351	1.9859999	1	730	74.9	50	76	-9999	0	2	102
1066352	1.9859999	1	730	84.5	48	27	-9999	0	2	102
1066353	1.9859999	0.955725869	730	93.5	87	85	-9999	0	2	102
1066354	1.9859999	1	730	154	45	76	-9999	0	2	102
1066355	1.9859999	0.955390369	730	99.4	47	11	-9999	0	2	102
1066356	1.9859999	1	730	69.1	53	58	-9999	0	2	102
1066357	1.9859999	1	730	69.5	39	67	-9999	0	2	102
1066358	1.9859999	1	730	117.6	50	66	-9999	0	2	102
1066359	1.9859999	1	730	109.6	51	54	-9999	0	2	102
1066360	1.9859999	1	730	98.6	42	30	-9999	0	2	102
1066361	1.9859999	0.980784203	730	66.4	51	72	-9999	0	2	102
1066362	1.9859999	1	730	118.9	49	64	-9999	0	2	102
1066363	1.9859999	1	730	106.3	48	76	-9999	0	2	102
1066364	1.9859999	1	730	211.1	32	59	-9999	0	2	102
1066365	1.9859999	1	730	39.5	49	96	-9999	0	2	102
1066366	1.9859999	0.993436444	730	54.7	61	66	-9999	0	2	102
1066367	1.9859999	1	730	87.8	49	60	-9999	0	2	102
1066368	1.9859999	1	730	119.8	53	67	-9999	0	2	102
1066369	1.9859999	1	730	226.1	56	75	-9999	0	2	102
1066370	1.9859999	1	730	75.9	35	66	-9999	0	2	102
1066371	1.9859999	1	730	88.5	33	63	-9999	0	2	102
1066372	1.9859999	1	730	94.9	43	64	-9999	0	2	102
1066373	1.9859999	1	730	65.3	37	56	-9999	0	2	102
1066374	1.9859999	1	730	93.7	35	63	-9999	0	2	102
1066375	1.9859999	1	730	135.9	68	63	-9999	0	2	102
1066376	1.9859999	1	730	87.1	75	75	-9999	0	2	102
1066377	1.9859999	0.967226922	730	86.5	72	37	-9999	0	2	102
1066378	1.9859999	0.958070988	730	91.8	24	37	-9999	0	2	102
1066379	1.9859999	0.990808818	730	77.8	38	60	-9999	0	2	102
1066380	1.9859999	0.990523528	730	84.8	64	63	-9999	0	2	102
1066381	1.9859999	0.965216223	730	88.6	57	54	-9999	0	2	102
1066382	1.9859999	1	730	74.8	46	63	-9999	0	2	102
1066383	1.9859999	1	730	47.9	54	70	-9999	0	2	102
1066384	1.9859999	1	730	75.5	57	60	-9999	0	2	102
1066385	1.9859999	1	730	83.3	60	64	-9999	0	2	102
1066386	1.9859999	1	730	115.2	64	76	-9999	0	2	102
1066387	1.9859999	1	730	81.9	57	14	-9999	0	2	102
1066388	1.9859999	1	730	102	79	75	-9999	0	2	102
1066389	1.9859999	1	730	74.6	74	59	-9999	0	2	102
1066390	1.9859999	0.972930349	730	71.5	84	63	-9999	0	2	102
1066391	1.9859999	1	730	66.7	81	72	-9999	0	2	102
1066392	1.9859999	1	730	106.8	76	76	-9999	0	2	102
1066393	1.9859999	1	730	179.9	43	74	-9999	0	2	102
1066394	1.9859999	1	730	117.3	44	78	-9999	0	2	102
1066395	1.9859999	1	730	179	52	63	-9999	0	2	102
1066396	1.9859999	1	730	167.3	74	63	-9999	0	2	102
1066397	1.9859999	1	730	210.3	80	71	-9999	0	2	102
1066398	1.9859999	1	730	160.1	78	47	-9999	0	2	102
1066399	1.9859999	1	730	119.5	65	76	-9999	0	2	102
1066400	1.9859999	1	730	161.5	66	76	-9999	0	2	102
1066401	1.9859999	1	730	133.7	66	60	-9999	0	2	102
1066402	1.9859999	1	730	48.9	97	64	-9999	0	2	102
1066403	1.9859999	1	730	141	68	66	-9999	0	2	102
1066404	1.9859999	1	730	102.4	60	76	-9999	0	2	102
1066405	1.9859999	1	730	304.6	58	76	-9999	0	2	102
1066406	1.9859999	1	730	85.2	78	28	-9999	0	2	102
1066407	1.9859999	0.97529432	730	93	55	72	-9999	0	2	102
1066408	1.9859999	1	730	84.1	74	74	-9999	0	2	102
1066409	1.9859999	0.979662407	730	72.8	59	63	-9999	0	2	102
1066410	1.9859999	1	730	53.9	41	74	-9999	0	2	102
1066411	1.9859999	1	730	84	39	58	-9999	0	2	102
1066412	1.9859999	1	730	80.9	33	62	-9999	0	2	102
1066413	1.9859999	0.97438941	730	77.2	52	63	-9999	0	2	102
1066414	1.9859999	1	730	92.8	58	58	-9999	0	2	102
1066415	1.9859999	1	730	56	64	63	-9999	0	2	102
1066416	1.9859999	0.959195643	730	159.6	55	74	-9999	0	2	102
1066417	1.9859999	1	730	77.5	68	70	-9999	0	2	102
1066418	1.9859999	0.965761421	730	88.6	73	77	-9999	0	2	102
1066419	1.9859999	1	730	99	82	88	-9999	0	2	102
1066420	1.9859999	1	730	70.8	90	62	-9999	0	2	102
1066421	1.9859999	1	730	79	55	51	-9999	0	2	102
1066422	1.9859999	0.981308816	730	78	73	83	-9999	0	2	102
1066423	1.9859999	0.98319272	730	42	67	54	-9999	0	2	102
1066424	1.99	0.968379388	730	121	88	55	-9999	0	2	106
1066425	1.99	0.984361235	730	76.9	113	54	-9999	0	2	106
1066426	1.99	1	730	111.6	119	46	-9999	0	2	106
1066427	1.99	0.960576991	730	85.5	87	41	-9999	0	2	106
1066428	1.99	1	730	121.2	84	52	-9999	0	2	106
1066429	1.99	0.989444803	730	100.8	88	53	-9999	0	2	106
1066430	1.9910001	1	730	87.1	84	63	-9999	0	2	107
1066431	1.9910001	0.981605634	730	64.4	72	55	-9999	0	2	107
1066432	1.9910001	1	730	80.6	79	60	-9999	0	2	107
1066433	1.9910001	1	730	119.1	70	54	-9999	0	2	107
1066434	1.9910001	0.97823081	730	75.2	79	71	-9999	0	2	107
1066435	1.9910001	1	730	91.8	81	55	-9999	0	2	107
1066436	1.9910001	1	730	121.5	67	55	-9999	0	2	107
1066437	1.9910001	0.971421008	730	117.3	87	64	-9999	0	2	107
1066438	1.9910001	1	730	99	63	76	-9999	0	2	107
1066439	1.9910001	0.981283895	730	74.4	94	76	-9999	0	2	107
1066440	1.9910001	1	730	67.9	4	37	-9999	0	2	107
1066441	1.9910001	0.995517505	730	76.5	-9999	44	-9999	0	2	107
1066443	1.9910001	0.963813184	730	67.2	51	66	-9999	0	2	107
1066444	1.9910001	0.972192285	730	98.3	62	70	-9999	0	2	107
1066445	1.9910001	0.954051817	730	117.8	87	59	-9999	0	2	107
1066446	1.9910001	0.96702067	730	65.7	72	61	-9999	0	2	107
1066447	1.9910001	0.956788134	730	70.2	62	70	-9999	0	2	107
1066448	1.9910001	1	730	83.3	108	58	-9999	0	2	107
1066449	1.9910001	1	730	110.9	84	48	-9999	0	2	107
1066450	1.9910001	1	730	90.2	62	64	-9999	0	2	107
1066451	1.9910001	1	730	72	72	58	-9999	0	2	107
1066452	1.9910001	1	730	98.9	82	77	-9999	0	2	107
1066453	1.9910001	1	730	78.4	91	77	-9999	0	2	107
1066454	1.9910001	1	730	72.2	82	64	-9999	0	2	107
1066455	1.9910001	1	730	70	75	62	-9999	0	2	107
1066456	1.9910001	1	730	73.5	66	44	-9999	0	2	107
1066457	1.9910001	1	730	73.5	64	59	-9999	0	2	107
1066458	1.9910001	1	730	80.9	66	51	-9999	0	2	107
1066459	1.9910001	1	730	83.6	68	60	-9999	0	2	107
1066460	1.9910001	0.976332781	730	96.3	73	78	-9999	0	2	107
1066461	1.9910001	0.965826934	730	60.3	69	49	-9999	0	2	107
1066462	1.9910001	1	730	69.7	70	74	-9999	0	2	107
1066463	1.9910001	1	730	84.9	69	64	-9999	0	2	107
1066464	1.9910001	0.993094557	730	87.9	79	60	-9999	0	2	107
1066465	1.9910001	1	730	112.7	66	62	-9999	0	2	107
1066466	1.9910001	0.960214812	730	74.6	64	58	-9999	0	2	107
1066467	1.9910001	0.955698722	730	105.4	71	54	-9999	0	2	107
1066468	1.9910001	0.983764321	730	91.2	75	62	-9999	0	2	107
1066469	1.9910001	0.970247858	730	64.6	106	63	-9999	0	2	107
1066470	1.9910001	1	730	77.3	59	43	-9999	0	2	107
1066471	1.9910001	0.950386006	730	62	28	62	-9999	0	2	107
1066472	1.9910001	1	730	80	30	63	-9999	0	2	107
1066473	1.9910001	0.978803495	730	41.7	57	58	-9999	0	2	107
1066474	1.9910001	1	730	45.2	32	62	-9999	0	2	107
1066475	1.9910001	0.983121301	730	70.1	49	43	-9999	0	2	107
1066476	1.9910001	0.982252213	730	62.2	40	59	-9999	0	2	107
1066477	1.9910001	1	730	65.5	58	38	-9999	0	2	107
1066478	1.9910001	1	730	80.5	60	73	-9999	0	2	107
1066479	1.9910001	1	730	66.2	95	14	-9999	0	2	107
1066480	1.9910001	0.954833349	730	122.1	77	63	-9999	0	2	107
1066481	1.9910001	0.951941989	730	81.3	81	55	-9999	0	2	107
1066493	1.992	1	730	119.1	81	53	1997	0	2	108
1066494	1.992	1	730	111	82	47	-9999	0	2	108
1066496	1.992	1	730	120.9	75	45	-9999	0	2	108
1066497	1.992	1	730	157	80	60	-9999	0	2	108
1066498	1.992	0.954051817	730	99.1	82	54	-9999	0	2	108
1066499	1.992	1	730	119	85	63	-9999	0	2	108
1066500	1.992	1	730	84	93	59	-9999	0	2	108
1066501	1.994	0.957909577	730	49.4	79	59	-9999	0	2	110
1066502	1.994	1	730	101.5	22	53	-9999	0	2	110
1066503	1.994	0.964528233	730	40.2	7	60	-9999	0	2	110
1066504	1.995	1	730	72.5	58	49	-9999	0	2	111
1066505	1.995	1	730	117.2	46	56	-9999	0	2	111
1066506	1.995	0.994309467	730	80.9	83	49	-9999	0	2	111
1066507	1.995	1	730	107.9	65	47	-9999	0	2	111
1066508	1.995	1	730	91	58	31	-9999	0	2	111
1066509	1.995	1	730	126.5	42	53	-9999	0	2	111
1066520	1.9960001	0.963689188	730	64.5	53	44	-9999	0	2	112
1066521	1.9960001	0.994703196	730	66.3	36	62	-9999	0	2	112
1066522	1.9960001	0.953080583	730	78.5	75	53	-9999	0	2	112
1066523	1.9960001	1	730	68.4	73	52	-9999	0	2	112
1066524	1.997	0.98842501	730	108.3	86	79	-9999	0	2	113
1066525	1.997	1	730	98.6	47	49	-9999	0	2	13
1066526	1.997	1	730	120.6	18	55	-9999	0	2	113
1066527	1.997	0.964876532	730	69.2	87	55	-9999	0	2	113
1066528	1.997	1	730	100.9	61	66	-9999	0	2	113
